manufacturer,device,patchset,displayname,patchname,msb,lsb,programchange,poly,arp,categories,digitakt-bank,digitakt-sbnk,digitakt-programchange,creator-short,creator,creator-proximity,original-patchname
Waldorf,Blofeld,Factory Presets 2012,H048,Tuxedosun,7,,47,,,FX,8,,48,,,,
Waldorf,Blofeld,Factory Presets 2012,H049,Why?,7,,48,,,FX,8,,49,,,,
Waldorf,Blofeld,Factory Presets 2012,H050,Wind Athmo,7,,49,,,FX,8,,50,,,,
Waldorf,Blofeld,Factory Presets 2012,H051,WipeOut,7,,50,,,FX,8,,51,,,,
Waldorf,Blofeld,Factory Presets 2012,H052,ZischDeep,7,,51,,,FX,8,,52,,,,
Waldorf,Blofeld,Factory Presets 2012,H053,Agogo Scrape,7,,52,,,Perc,8,,53,,,,
Waldorf,Blofeld,Factory Presets 2012,H054,All Thumbs,7,,53,,,Perc,8,,54,,,,
Waldorf,Blofeld,Factory Presets 2012,H055,AnalogBongo 1,7,,54,,,Perc,8,,55,,,,
Waldorf,Blofeld,Factory Presets 2012,H056,Analog HH op,7,,55,,,Perc,8,,56,,,,
Waldorf,Blofeld,Factory Presets 2012,H057,AnalogStick 1,7,,56,,,Perc,8,,57,,,,
Waldorf,Blofeld,Factory Presets 2012,H058,Bass Drum,7,,57,,,Drum,8,,58,WMF,Wolfram Franke,4,Bass Drum    WMF
Waldorf,Blofeld,Factory Presets 2012,H059,BD 90ies Drum,7,,58,,,Perc,8,,59,,,,
Waldorf,Blofeld,Factory Presets 2012,H060,BD 808 @ 2002,7,,59,,,Perc,8,,60,,,,
Waldorf,Blofeld,Factory Presets 2012,H061,BD analg80ies,7,,60,,,Perc,8,,61,,,,
Waldorf,Blofeld,Factory Presets 2012,H062,BD analog 02,7,,61,,,Perc,8,,62,,,,
Waldorf,Blofeld,Factory Presets 2012,H063,BD analog 03,7,,62,,,Perc,8,,63,,,,
Waldorf,Blofeld,Factory Presets 2012,H064,BD AnalogRand,7,,63,,,Perc,8,,64,,,,
Waldorf,Blofeld,Factory Presets 2012,H065,BD Club 01,7,,64,,,Perc,8,,65,,,,
Waldorf,Blofeld,Factory Presets 2012,H066,BD Deep Zap,7,,65,,,Perc,8,,66,,,,
Waldorf,Blofeld,Factory Presets 2012,H067,BD Disto 808,7,,66,,,Perc,8,,67,,,,
Waldorf,Blofeld,Factory Presets 2012,H068,BD DoorSlam,7,,67,,,Perc,8,,68,,,,
Waldorf,Blofeld,Factory Presets 2012,H069,BD Hardcore,7,,68,,,Perc,8,,69,,,,
Waldorf,Blofeld,Factory Presets 2012,H070,BD HighKick,7,,69,,,Perc,8,,70,,,,
Waldorf,Blofeld,Factory Presets 2012,H071,BD On Stage,7,,70,,,Perc,8,,71,,,,
Waldorf,Blofeld,Factory Presets 2012,H072,BD Plock!,7,,71,,,Perc,8,,72,,,,
Waldorf,Blofeld,Factory Presets 2012,H073,BD Smack It!,7,,72,,,Perc,8,,73,,,,
Waldorf,Blofeld,Factory Presets 2012,H074,BD SpectroZap,7,,73,,,Perc,8,,74,,,,
Waldorf,Blofeld,Factory Presets 2012,H075,BD SubDrum,7,,74,,,Perc,8,,75,,,,
Waldorf,Blofeld,Factory Presets 2012,H076,BD Woof&Pock,7,,75,,,Perc,8,,76,,,,
Waldorf,Blofeld,Factory Presets 2012,H077,BD ZapDrum,7,,76,,,Perc,8,,77,,,,
Waldorf,Blofeld,Factory Presets 2012,H078,Bended Metal,7,,77,,,Perc,8,,78,,,,
Waldorf,Blofeld,Factory Presets 2012,H079,Brush HH,7,,78,,,Perc,8,,79,,,,
Waldorf,Blofeld,Factory Presets 2012,H080,Clap 01,7,,79,,,Perc,8,,80,,,,
Waldorf,Blofeld,Factory Presets 2012,H081,Clap 03,7,,80,,,Perc,8,,81,,,,
Waldorf,Blofeld,Factory Presets 2012,H082,Clap 04,7,,81,,,Perc,8,,82,,,,
Waldorf,Blofeld,Factory Presets 2012,H083,ClapsMuehle,7,,82,,,Perc,8,,83,,,,
Waldorf,Blofeld,Factory Presets 2012,H084,Deep Bell,7,,83,,,Perc,8,,84,,,,
Waldorf,Blofeld,Factory Presets 2012,H085,DivX Pad,7,,84,,,Pad,8,,85,,,,
Waldorf,Blofeld,Factory Presets 2012,H086,DoubleHHclose,7,,85,,,Perc,8,,86,,,,
Waldorf,Blofeld,Factory Presets 2012,H087,Dry BD,7,,86,,,Perc,8,,87,,,,
Waldorf,Blofeld,Factory Presets 2012,H088,Dry BD 2,7,,87,,,Perc,8,,88,,,,
Waldorf,Blofeld,Factory Presets 2012,H089,FM HHcl,7,,88,,,Perc,8,,89,,,,
Waldorf,Blofeld,Factory Presets 2012,H090,FM HHop,7,,89,,,Perc,8,,90,,,,
Waldorf,Blofeld,Factory Presets 2012,H091,HammerBell,7,,90,,,Perc,8,,91,,,,
Waldorf,Blofeld,Factory Presets 2012,H092,HH closed 01,7,,91,,,Perc,8,,92,,,,
Waldorf,Blofeld,Factory Presets 2012,H093,HH closed 02,7,,92,,,Perc,8,,93,,,,
Waldorf,Blofeld,Factory Presets 2012,H094,HH closed 03,7,,93,,,Perc,8,,94,,,,
Waldorf,Blofeld,Factory Presets 2012,H095,HH closed 04,7,,94,,,Perc,8,,95,,,,
Waldorf,Blofeld,Factory Presets 2012,H096,HH closed 05,7,,95,,,Perc,8,,96,,,,
Waldorf,Blofeld,Factory Presets 2012,H097,HH closed 06,7,,96,,,Perc,8,,97,,,,
Waldorf,Blofeld,Factory Presets 2012,H098,HH closed 08,7,,97,,,Perc,8,,98,,,,
Waldorf,Blofeld,Factory Presets 2012,H099,HH closed 09,7,,98,,,Perc,8,,99,,,,
Waldorf,Blofeld,Factory Presets 2012,H100,HH open 01,7,,99,,,Perc,8,,100,,,,
Waldorf,Blofeld,Factory Presets 2012,H101,HH open 02,7,,100,,,Perc,8,,101,,,,
Waldorf,Blofeld,Factory Presets 2012,H102,HH open 03,7,,101,,,Perc,8,,102,,,,
Waldorf,Blofeld,Factory Presets 2012,H103,HH open 06,7,,102,,,Perc,8,,103,,,,
Waldorf,Blofeld,Factory Presets 2012,H104,HH open 07,7,,103,,,Perc,8,,104,,,,
Waldorf,Blofeld,Factory Presets 2012,H105,HH open 08,7,,104,,,Perc,8,,105,,,,
Waldorf,Blofeld,Factory Presets 2012,H106,High PulseZap,7,,105,,,Perc,8,,106,,,,
Waldorf,Blofeld,Factory Presets 2012,H107,PPG Zaps,7,,106,,,Perc,8,,107,,,,
Waldorf,Blofeld,Factory Presets 2012,H108,Punchy SN,7,,107,,,Perc,8,,108,,,,
Waldorf,Blofeld,Factory Presets 2012,H109,Q-La Shaker,7,,108,,,Perc,8,,109,,,,
Waldorf,Blofeld,Factory Presets 2012,H110,Skellington,7,,109,,,Perc,8,,110,,,,
Waldorf,Blofeld,Factory Presets 2012,H111,SN NeoAnalog,7,,110,,,Perc,8,,111,,,,
Waldorf,Blofeld,Factory Presets 2012,H112,SN Real Snare,7,,111,,,Perc,8,,112,,,,
Waldorf,Blofeld,Factory Presets 2012,H113,SN RimSnare,7,,112,,,Perc,8,,113,,,,
Waldorf,Blofeld,Factory Presets 2012,H114,SN SnAir ;-),7,,113,,,Perc,8,,114,,,,
Waldorf,Blofeld,Factory Presets 2012,H115,SN Thinny,7,,114,,,Perc,8,,115,,,,
Waldorf,Blofeld,Factory Presets 2012,H116,SN Zappada,7,,115,,,Perc,8,,116,,,,
Waldorf,Blofeld,Factory Presets 2012,H117,SN ZapSnare,7,,116,,,Perc,8,,117,,,,
Waldorf,Blofeld,Factory Presets 2012,H118,Surrr,7,,117,,,Perc,8,,118,,,,
Waldorf,Blofeld,Factory Presets 2012,H119,Tombola 1,7,,118,,,Perc,8,,119,,,,
Waldorf,Blofeld,Factory Presets 2012,H120,TR66 Hihat,7,,119,,,Drum,8,,120,WMF,Wolfram Franke,3,TR66 Hihat   WMF
Waldorf,Blofeld,Factory Presets 2012,H121,Various Metal,7,,120,,,Perc,8,,121,,,,
Waldorf,Blofeld,Factory Presets 2012,H122,Woodpicker,7,,121,,,Perc,8,,122,,,,
Waldorf,Blofeld,Factory Presets 2012,H123,Zap 1,7,,122,,,Perc,8,,123,,,,
Waldorf,Blofeld,Factory Presets 2012,H124,Zap 2,7,,123,,,Perc,8,,124,,,,
Waldorf,Blofeld,Factory Presets 2012,H125,Zap BD,7,,124,,,Perc,8,,125,,,,
Waldorf,Blofeld,Factory Presets 2012,H126,Zappy :),7,,125,,,Perc,8,,126,,,,
Waldorf,Blofeld,Factory Presets 2012,H127,Zap Stick,7,,126,,,Perc,8,,127,,,,
Waldorf,Blofeld,Factory Presets 2012,H128,Init,7,,127,,,Init,8,,128,,,,
